TeamId,TeamName,SubmissionDate,Score
5493996,nabekazu,"2020-10-22 05:48:56",0.02015
5494052,y,"2020-10-20 04:36:35",0.01867
5494053,"Phiratath N.","2020-09-14 12:29:11",0.01876
5494251,"Akash G","2020-10-14 12:53:51",0.01850
5494296,Ghost@N,"2020-10-12 01:57:36",0.01863
5494310,"Danting Zeng","2020-10-23 00:47:38",0.01858
5494435,QuantumDamage,"2020-09-23 19:20:54",0.02289
5494490,"Sanjeev Gadre","2020-09-27 05:43:56",0.02728
5494505,"fujiyuu75 ","2020-10-25 06:10:53",0.01858
5494511,"Ravi Ranjan","2020-09-16 04:42:43",0.13073
5494524,"Anil Kumar Reddy","2020-10-17 15:16:07",0.01845
5494525,ym,"2020-10-21 18:26:49",0.01992
5494529,yuyuyu,"2020-10-23 16:18:36",0.01844
5494534,"Rohit Gadhwar","2020-09-18 21:45:15",0.01902
5494552,MarkLin,"2020-09-28 20:20:53",0.01938
5494576,takamotoki,"2020-09-22 09:43:41",0.01867
5494659,"Stephen Hsu","2020-09-27 07:08:35",0.01874
5494665,miyamooto,"2020-09-17 14:44:16",0.11360
5494730,rajan,"2020-09-19 13:50:27",0.22497
5494778,LiverpoolRocks,"2020-09-10 03:09:39",0.01875
5494779,"Krishna #2","2020-09-16 20:10:00",0.05925
5494826,"Alex Speicher","2020-09-23 10:45:01",0.01892
5494837,"Michał Kowalski","2020-09-10 08:00:18",0.02379
5494840,Hamza,"2020-09-25 02:41:01",0.01849
5494968,enjoy,"2020-09-17 01:15:13",0.01866
5494990,Michał&Natalia,"2020-10-11 18:27:49",0.01851
5495014,vivekshaw,"2020-09-16 12:37:06",0.69314
5495027,doudodu,"2020-10-08 04:19:55",0.01854
5495031,chao,"2020-10-03 13:20:31",0.02353
5495032,"Abu Samra","2020-10-24 12:23:23",0.01878
5495046,avink.ds,"2020-10-21 12:20:34",0.02059
5495102,"Serhii Korsunenko","2020-09-09 09:03:05",0.01890
5495109,"Youjeong Park","2020-10-14 11:46:51",0.01959
5495110,FrostRyan,"2020-09-15 07:38:04",0.01862
5495195,Aquin,"2020-10-24 05:52:30",0.01873
5495251,Anonimity,"2020-10-19 13:46:48",0.01870
5495255,"Andy (I-Fan Chen)","2020-09-11 02:43:32",0.02187
5495288,ysk24ok,"2020-10-02 11:23:38",0.02249
5495343,"Eitaro Yamatsuta","2020-09-27 14:51:49",0.02038
5495365,"Hanna Liavoshka","2020-10-07 12:42:04",0.02032
5495461,kitayama,"2020-10-19 10:12:14",0.02083
5495529,NewDuck,"2020-09-09 20:31:55",0.10976
5495565,DG,"2020-10-21 06:04:32",0.01848
5495573,"Joshua Min","2020-09-22 21:59:35",0.02280
5495577,Vineet,"2020-09-19 17:59:38",0.01983
5495703,PravdychVitalii,"2020-09-19 12:02:35",0.01909
5495738,miaodeshui,"2020-09-14 07:56:36",0.01866
5495928,Anas,"2020-09-26 21:23:13",0.01918
5495959,"Yaniv Refaelovich","2020-10-06 14:28:34",0.01910
5496073,"Sergi G","2020-10-23 21:40:25",0.01851
5496090,Godse,"2020-10-25 17:45:14",0.01835
5496180,Swagger,"2020-10-13 15:19:41",0.01860
5496285,"Lw Kz Gz","2020-10-22 13:54:34",0.01860
5496314,chillyflakes,"2020-09-12 00:48:40",0.01903
5496367,"Venkataramanan Krishnan","2020-09-17 13:44:44",0.01997
5496407,HicHac,"2020-10-13 18:41:29",0.02065
5496462,"Ritesh Sinha","2020-10-06 07:16:27",0.02022
5496483,Prithviraj,"2020-09-20 12:06:03",2.44162
5496509,hhgamir1,"2020-09-28 11:48:13",0.03030
5496534,vandy,"2020-09-17 10:04:57",0.01873
5496587,Mark,"2020-09-16 17:42:58",0.01992
5496658,LAlaLAla996,"2020-10-07 07:36:01",0.01873
5496679,"Vsevolod Cherepanov","2020-10-09 14:08:15",0.01886
5496866,HerrEmil,"2020-09-29 15:19:14",0.01878
5496920,"Mosaab Muhammad","2020-09-20 09:46:30",0.01893
5496935,"Ridwan Olawin","2020-09-17 20:51:39",13.24777
5496968,"William Zhou","2020-09-12 00:01:38",0.02023
5496991,"Ilya Chernov","2020-10-15 11:06:38",0.01970
5497149,Kapilkumargupta,"2020-09-18 08:14:40",0.10573
5497183,"Athar Sayed","2020-10-13 07:46:26",0.01892
5497210,lukas,"2020-09-18 19:03:29",0.11659
5497234,crypto1,"2020-10-20 05:34:00",0.01873
5497273,"Maksym Suprunenko","2020-09-10 10:20:21",0.01967
5497392,"andré Andersen","2020-09-11 19:36:55",0.02208
5497452,MOSABR027,"2020-10-23 18:43:45",0.01849
5497458,ChowdryNavinAhmed,"2020-09-12 13:24:38",0.01982
5497501,neuronandchords,"2020-09-09 18:56:29",0.01862
5497508,grayjay,"2020-10-21 01:06:05",0.01861
5497526,jsftw,"2020-09-10 11:18:56",0.13073
5497574,AdityaMishra,"2020-09-13 21:11:05",0.01911
5497582,"Jo Tom","2020-10-23 21:49:11",0.01932
5497610,"Maksym Shkliarevskyi","2020-10-08 16:42:38",0.01869
5497649,"Thomas Stausberg","2020-09-12 16:57:12",0.01881
5497689,"Tanzeel ","2020-10-05 08:01:40",0.01941
5497896,"Isaac Shannon","2020-09-19 00:58:28",0.02028
5497898,"Giuseppe Moschetti","2020-09-27 21:50:55",0.01862
5497941,vincent1919,"2020-10-18 15:43:29",0.01994
5497965,"Adam Morris","2020-09-18 06:11:32",0.02060
5498118,"Igor Kirko","2020-10-24 04:16:16",0.01843
5498140,DimitreOliveira,"2020-09-11 11:04:25",0.01920
5498286,"Alexios Georgiadis","2020-09-14 00:07:17",0.01961
5498425,RoRonoA-TKO,"2020-09-10 02:26:37",0.06871
5498623,"Shree Bhattarai","2020-09-26 15:11:15",0.02236
5498844,Goose,"2020-09-12 03:26:02",0.02124
5499104,костягенаев,"2020-10-02 15:43:27",0.01862
5499447,"permission denied","2020-09-15 03:47:48",0.02026
5499572,gfedcba,"2020-10-20 01:26:08",0.01848
5499769,makoto,"2020-09-11 02:13:55",0.26128
5499866,isXuxq,"2020-10-16 13:27:16",0.01873
5499938,"yuta #2","2020-09-16 11:48:41",0.02274
5499970,OwenFlanagan,"2020-09-26 02:14:10",0.01885
5500134,"Qingyao Shuai","2020-10-24 16:06:55",0.01847
5500149,dongdoudou950409,"2020-10-23 10:40:09",0.01837
5500157,prelude24,"2020-09-10 08:40:33",0.01958
5500265,"Arnab Khare","2020-09-14 08:19:22",0.03016
5500324,Charles,"2020-09-10 11:15:58",0.01893
5500442,Siavash,"2020-10-15 13:13:16",0.01863
5500655,BruceDai003,"2020-09-22 11:04:40",0.13073
5500662,"Jitendra Gupta","2020-09-30 17:08:10",0.01865
5500713,"Fox Tung","2020-09-11 01:08:21",0.01936
5500888,SambhaV,"2020-09-18 06:57:54",0.11890
5500961,"Mike Nikonov","2020-10-14 19:03:51",0.01856
5501031,"Sergey Malinin","2020-10-20 11:55:26",0.01953
5501057,HAaHAa,"2020-09-13 12:13:42",0.01866
5501137,edudlpg,"2020-10-23 09:41:02",0.01867
5501406,MV,"2020-09-28 14:49:42",0.02545
5501478,wakxhc,"2020-10-05 04:45:03",0.01909
5501492,Hiroki,"2020-09-14 01:46:46",0.02304
5501538,"Duck Squad GGEZ","2020-09-24 00:05:35",0.01903
5501616,kanazashi,"2020-09-26 02:18:58",0.01855
5501694,Sunnop,"2020-09-22 17:01:44",0.01874
5501707,"Rami Rami","2020-10-02 12:58:09",0.01855
5501723,"vladimir kadirko","2020-09-10 14:55:43",0.01896
5501751,"sree mantri","2020-09-11 16:42:55",0.02854
5501916,"Nurul Haque Saad","2020-10-21 18:31:30",0.01849
5502020,"Rishav Sharma","2020-10-18 17:20:58",0.01859
5502024,"Marcelo Senaga","2020-10-20 11:27:59",0.01895
5502097,"Chris Lill","2020-10-23 12:05:36",0.02037
5502109,KnightsLanding,"2020-10-14 10:22:40",0.01897
5502159,"Vinod Mangipudi","2020-10-23 16:43:37",0.01875
5502224,Sad_Harlequinn,"2020-10-24 21:30:42",0.02023
5502246,"Garry Kuwanto","2020-10-14 15:51:15",0.01860
5502298,"Tom Bennett","2020-10-05 13:12:36",0.02000
5502385,"y = w*x + b","2020-09-13 10:16:37",0.01956
5502451,Baban3218,"2020-09-16 21:01:34",0.01977
5502511,Roumaissaa,"2020-10-21 16:32:43",0.01866
5502565,"Doğuş KIDIK","2020-09-13 12:59:20",0.01972
5502569,"Alexandr Anokhin","2020-10-23 18:19:32",0.01845
5502571,minwoooo,"2020-09-11 16:14:51",0.01886
5502610,"William C Francis","2020-09-11 06:17:00",0.01895
5502688,Jaca,"2020-09-09 02:05:03",0.10243
5502746,Lyuba,"2020-10-03 19:14:05",0.03121
5502772,Riad,"2020-10-23 06:19:06",0.01843
5502820,"Harsh Agrawal","2020-10-01 12:18:05",0.11959
5502848,"bharat choudhary","2020-09-11 17:48:24",0.01969
5502884,Dhiraj,"2020-10-10 14:12:21",0.01913
5502999,"Tyce addley","2020-09-18 01:30:12",0.07981
5503019,"Elvin Aghammadzada","2020-09-12 06:24:37",0.01974
5503108,"Hüseyin Dalgıç","2020-09-13 21:24:18",0.01971
5503169,WhatsMyPurpose,"2020-09-12 00:17:11",0.02113
5503219,"Junzheng Wu","2020-09-13 18:40:04",0.01920
5503242,"Meizhen Yao","2020-10-08 01:13:09",0.09475
5503423,ysakamot,"2020-10-23 23:46:13",0.01850
5503640,APers,"2020-10-25 11:13:24",0.01909
5503699,_____,"2020-10-25 17:57:26",0.05393
5504095,"Pavel Motloch","2020-10-23 00:56:40",0.01862
5504096,"Chris Miles","2020-09-22 17:18:18",0.01866
5504141,zju_zq,"2020-10-21 16:07:45",0.01849
5504216,ChrisCC,"2020-10-15 02:44:08",0.01850
5504615,"Antonio Dolic","2020-09-12 05:55:31",0.69314
5504710,"Yelmagambetov Azamat","2020-09-11 06:02:52",0.10420
5504844,真有你的,"2020-10-08 14:50:00",0.01850
5505164,"prasoon kottarathil","2020-10-12 05:38:18",0.01852
5505305,Loading,"2020-09-19 00:19:05",0.02239
5505405,hatatani,"2020-10-23 11:07:49",0.01843
5505523,"Giovanni Visonà","2020-09-29 18:02:25",0.31073
5505605,Gert,"2020-10-06 05:49:24",0.01868
5505694,"Arthur  Llau","2020-09-18 14:47:24",0.01878
5505754,"Endi Niu","2020-10-19 17:12:44",0.02184
5505812,"BongHo, Lee","2020-10-17 00:22:50",0.02042
5505899,Cakey,"2020-10-24 03:15:38",0.01831
5506040,"[Two Kai] TheNerdyCat","2020-10-18 09:59:33",0.37785
5506069,tobb-etu-cbml,"2020-09-17 00:01:23",0.01911
5506154,Neilay,"2020-10-10 15:58:41",0.02028
5506263,"Praveen Kumar","2020-09-19 05:50:34",0.01866
5506313,"Yuki Kita","2020-09-11 14:11:04",0.02194
5506492,"Nishimoto Yuichiro","2020-09-11 15:47:07",0.16153
5506496,lequanmpc,"2020-09-18 03:17:02",0.02070
5506575,"Yohei Kondo","2020-10-10 15:41:49",0.01850
5506626,"Piotr Picheta","2020-09-24 13:38:31",0.02001
5506645,"Doğan Patar","2020-10-05 09:32:38",0.01870
5506786,liuzhangzhen,"2020-09-12 00:35:03",0.01875
5506798,"MoA ftw","2020-09-26 16:25:02",0.01884
5506805,jima,"2020-09-28 23:53:58",0.01866
5506899,Guannan_Leo,"2020-10-25 13:23:22",0.01857
5507001,daishu,"2020-10-23 23:41:35",0.01854
5507048,"Oded Livneh","2020-10-07 05:13:55",0.02056
5507105,intwzt,"2020-10-25 04:00:40",0.01823
5507156,"hill to mountain","2020-09-19 13:53:23",0.01900
5507375,"wataru kitade","2020-10-21 03:34:38",0.01964
5507625,omkawatgi,"2020-10-05 05:40:30",0.04043
5507712,negfrequency,"2020-09-16 19:06:09",0.01934
5507994,"Jacob Howard-Parker","2020-10-12 07:23:48",0.01947
5508050,"Minnie Liang","2020-10-19 19:04:43",0.01864
5508427,JohnW,"2020-09-15 16:19:42",0.01874
5508630,smartzdp,"2020-10-19 00:49:08",0.01900
5508696,"Myles Dunlap","2020-10-25 21:35:51",0.01845
5508769,"Alex Zhongyi Zhang","2020-10-09 00:09:34",0.01987
5508838,ssclaireChen,"2020-10-03 08:08:12",0.02090
5508920,kenjiro,"2020-10-25 14:30:03",0.01852
5508951,oppao,"2020-09-22 07:48:15",0.01908
5509104,zeagle,"2020-09-21 14:28:44",0.07183
5509170,郭达斯坦森,"2020-10-17 00:04:51",0.01850
5509189,boston17,"2020-10-12 21:47:36",0.02017
5509215,Akira,"2020-09-19 10:01:49",0.02236
5509225,"Takashi Tomooka","2020-10-25 02:37:58",0.01848
5509234,"Pawan Sharma","2020-10-18 12:19:45",0.01969
5509292,"Mohamed Arshath","2020-09-15 07:56:32",0.01937
5509377,"Rahul #4","2020-10-23 00:23:24",0.01834
5509574,Kazuki,"2020-09-29 16:22:56",0.13073
5509721,[Deleted],"2020-09-20 05:48:33",0.01853
5509752,Takahashi,"2020-09-12 06:59:03",0.13073
5509887,Gi-Nyo,"2020-09-18 04:32:43",0.02126
5509942,NY,"2020-10-05 12:43:09",0.01856
5510014,"Artem L","2020-09-13 11:05:17",0.01889
5510015,Ghost.X,"2020-10-08 12:13:23",0.01876
5510109,Temp,"2020-10-25 10:28:05",0.01828
5510111,"Valery Lazarev","2020-10-17 22:23:38",0.01946
5510116,EAPresents,"2020-09-12 08:45:56",0.01971
5510159,"Vigneswaran Manoharan","2020-09-12 20:11:05",0.01887
5510327,"Artem Vazhentsev","2020-10-04 14:08:18",0.02093
5510435,ryo,"2020-09-27 12:44:23",0.01929
5510547,"Inwoo Chung","2020-10-19 13:35:54",0.02102
5510572,kyouyap,"2020-09-12 11:39:35",0.01881
5510617,Alldmd,"2020-10-06 20:16:46",0.01857
5510619,"Narendra babu Oggu","2020-09-19 13:54:26",0.10901
5510666,Bob,"2020-10-02 10:52:16",0.01991
5510676,"Serge Platonov","2020-09-12 20:16:42",0.02184
5510875,"manish kumar","2020-10-07 17:24:28",0.01857
5510879,hokekiyoo,"2020-09-12 15:21:10",0.02039
5510913,anyai,"2020-10-24 12:43:52",0.01879
5510932,阿姆lil,"2020-10-08 08:09:37",0.01887
5511033,"Espen Lindstad","2020-10-25 10:39:58",0.01912
5511044,hanhanh,"2020-10-13 07:00:13",0.01841
5511089,moonriver,"2020-10-12 14:48:51",0.01891
5511129,SpiritOfNature,"2020-10-25 04:50:02",0.01873
5511187,lxzlxz,"2020-10-22 14:04:38",0.01849
5511240,LWYY,"2020-10-16 02:19:14",0.01882
5511246,BigThree,"2020-10-25 13:22:43",0.01847
5511271,ali.hallal,"2020-09-21 08:45:40",0.01969
5511369,hk81,"2020-09-28 21:32:58",0.01874
5511370,"Hugo De Oliveira","2020-10-11 17:05:19",0.01928
5511553,MaksimKalutsky,"2020-09-13 14:07:45",0.01880
5511683,"Ceirro Zhang","2020-09-26 13:26:36",0.02027
5511768,"Lam Han Vuong","2020-09-18 17:54:38",0.01977
5511866,Diego,"2020-09-12 15:50:54",0.01867
5511982,kalpitpant,"2020-10-07 17:58:21",0.01884
5511991,"Dmitry Kozlov","2020-09-13 07:13:57",0.01862
5512218,Solaris,"2020-10-11 13:32:31",0.01900
5512372,"Kunal Misha","2020-09-13 14:23:55",0.02594
5512379,pelpsi,"2020-09-15 08:40:42",0.01874
5512556,Enzo,"2020-09-14 12:50:30",0.01873
5512570,"Rohan Kapre","2020-09-14 23:30:20",0.02041
5512616,"Harshit Jain","2020-10-25 09:10:37",0.01848
5512673,B.B.O.,"2020-09-30 13:47:27",0.01883
5512681,Arkadiy,"2020-09-15 07:10:33",0.01882
5512838,"Noob Squad","2020-10-22 15:08:36",0.01989
5512893,Metres,"2020-09-13 01:37:56",0.01870
5512959,moa_moa_moa,"2020-09-22 03:24:55",0.02338
5513024,"Dilshan Pathirana","2020-10-05 23:32:14",0.01894
5513075,Weiwen,"2020-09-27 14:50:51",0.02209
5513089,yqz,"2020-10-21 21:01:31",0.07271
5513124,"Dmitry Guskov","2020-09-14 11:55:07",0.02289
5513140,"Dylan Thomas","2020-10-23 00:42:51",0.01938
5513311,Optimist,"2020-10-04 07:28:55",0.02008
5513329,ikeuchy,"2020-10-03 11:54:23",0.01866
5513489,h4pZ,"2020-10-24 18:52:47",0.01849
5513551,"strike counter","2020-09-13 04:16:22",0.02421
5513632,"Takashi Uchida","2020-09-19 02:19:55",0.01896
5513673,pinana,"2020-09-24 07:29:43",0.02209
5513686,AI_Team,"2020-10-15 03:34:39",0.01956
5513869,sib,"2020-10-23 19:52:21",0.01840
5513984,"Zachary Wyman","2020-09-14 01:11:27",0.01969
5514026,"Sanjar Adilov","2020-09-19 17:06:51",0.01987
5514045,zqy,"2020-09-18 03:03:30",0.01877
5514083,"satish harkal","2020-09-16 14:48:41",0.01967
5514111,"Stephen Helms","2020-09-20 09:16:02",0.01997
5514116,SOMEYA,"2020-10-04 14:12:16",0.01897
5514180,"Migs Rocha","2020-09-13 08:01:30",0.01866
5514234,Display,"2020-09-16 02:59:23",0.02816
5514244,River_An_NO.1,"2020-09-19 03:05:27",0.01857
5514278,ricchan-boy,"2020-10-10 06:54:12",0.01886
5514357,SoneyChan7,"2020-09-26 13:59:43",0.01969
5514379,ChrisF,"2020-09-14 07:57:01",0.01882
5514500,"Paolo Loro","2020-10-17 16:02:24",0.01863
5514515,KRKirov,"2020-10-22 10:28:36",0.02002
5514537,"Yuki Iimori","2020-10-25 13:02:45",0.01881
5514538,"Kjetil Åmdal-Sævik","2020-09-13 14:19:38",0.01914
5514767,KaggleCourt,"2020-09-13 11:42:46",0.01881
5514812,"Pawan Chorasiya","2020-10-04 16:38:15",0.01859
5514822,"Tomoo Yamada","2020-09-14 06:38:46",0.01899
5514902,oliver,"2020-09-14 11:07:41",0.21128
5514988,shuya.s,"2020-10-18 12:48:30",0.02156
5515089,"Nicolai Wolpert","2020-10-20 22:32:08",0.01915
5515118,Giovenko,"2020-10-04 18:44:54",0.02008
5515185,YiYuan,"2020-10-24 20:08:11",0.01885
5515423,mjsML,"2020-10-03 16:56:54",0.01885
5515438,"Victor Gac","2020-09-17 11:18:40",0.01921
5515447,"ML Enthusiast","2020-10-25 19:26:56",0.01837
5515535,Ndolè,"2020-10-24 03:33:39",0.02132
5515544,daichihattori,"2020-10-15 13:14:27",0.01892
5515704,"Jianhua Ma","2020-09-13 15:24:48",0.01944
5515768,BurnaBoys,"2020-09-27 18:21:35",0.01979
5515798,Acapricorni,"2020-10-02 19:14:37",0.01963
5515800,Jinjiaodawang,"2020-10-24 06:46:18",0.01849
5515887,"Mathieu Goeminne","2020-10-02 06:35:58",0.11204
5516060,Hisham,"2020-09-15 18:10:58",0.02044
5516095,"Umang Dubey","2020-09-18 17:15:14",0.01866
5516294,"Amr Mahmoud","2020-09-14 23:22:32",0.02070
5516329,koolski,"2020-10-24 15:59:09",0.01843
5516360,"Matthew Oram","2020-10-10 19:40:26",0.01972
5516452,"Chahhou Mohamed","2020-10-21 22:40:17",0.01877
5516466,"Luke Heytens","2020-10-17 19:40:39",0.02167
5516732,Jacob,"2020-10-24 02:29:02",0.01848
5516816,GiorgosMaragkopoulos,"2020-10-09 13:31:22",0.01862
5516830,"Ilia Solomatin","2020-09-23 12:42:44",0.02319
5516917,"Simon Zhuo","2020-10-10 05:21:39",0.02599
5516943,gabribg88,"2020-10-12 16:30:16",0.01972
5517112,"Joe Eddy","2020-09-18 20:20:15",0.01943
5517182,"Peng Wang","2020-10-24 00:27:05",0.01837
5517254,"King Bradley","2020-09-16 03:48:16",0.69314
5517335,CUIKAI_NUAA,"2020-10-23 10:31:26",0.01858
5517350,"Sai Sudheer Vishnumolakala","2020-09-14 05:14:16",0.13073
5517383,"Minta Lu","2020-10-12 20:27:02",0.01962
5517393,Skye,"2020-10-03 21:09:06",0.02056
5517455,Matrix,"2020-10-13 10:42:12",0.01853
5517548,"Bounty Hunter","2020-10-25 14:20:47",0.01840
5517648,lcdrdata,"2020-09-26 18:40:36",0.02786
5517659,小金毛,"2020-09-14 04:13:40",0.01873
5517762,Cracroule,"2020-09-28 10:01:25",0.01917
5518035,DarrenTitor,"2020-09-17 04:46:08",0.02179
5518067,"Ramji Doolla","2020-09-25 12:07:44",0.01862
5518319,bubbles,"2020-10-23 00:10:18",0.01865
5518383,"Guangbiao Sun","2020-10-07 07:10:49",0.01857
5518634,RavenMuse,"2020-10-21 02:07:19",0.01885
5518716,Ruribitaki,"2020-10-23 12:07:51",0.01849
5518889,ELYZA,"2020-10-21 15:29:19",0.01854
5519270,Frozenwulala,"2020-09-22 14:35:05",0.01943
5519283,"Stay in Drugs, don't do School","2020-09-15 05:34:02",0.01862
5519375,parapluie,"2020-10-18 14:46:55",0.01864
5519411,"sin2pi ","2020-09-15 15:58:14",0.02038
5519475,i_need_to_be_a_super_saiyan,"2020-09-20 14:15:34",0.01865
5519512,trmoc,"2020-09-24 00:22:53",0.02054
5519542,LiuFeng-Yu,"2020-09-18 06:57:13",0.02072
5519612,hp_luqman,"2020-10-14 09:08:41",0.01869
5519705,coco,"2020-10-05 05:19:33",0.01873
5519887,Anto,"2020-09-16 13:07:43",0.01894
5519919,Chernobyl,"2020-10-02 10:29:14",0.01862
5519943,"Dmitry Tyan","2020-10-09 08:13:01",0.01858
5520004,"Alexander #4","2020-09-25 12:07:46",0.63071
5520045,"David Oyelade","2020-10-08 11:25:58",0.01923
5520075,DamienHennom,"2020-09-28 11:34:47",0.01963
5520234,AkshatSharma47,"2020-09-30 10:26:48",0.02075
5520264,NING,"2020-09-29 09:10:00",0.11553
5520328,aDataGuy,"2020-10-15 07:06:19",0.01891
5520359,"Gibran Otazo","2020-10-09 01:34:24",0.01880
5520490,"Alicia Tay","2020-09-23 16:02:03",0.01893
5520655,123xiaerduo,"2020-09-14 16:37:28",0.01890
5520740,corrado,"2020-10-10 11:07:31",0.02186
5520776,"First Medal please","2020-10-22 10:01:06",0.01866
5520791,"Alexandre Rok","2020-10-25 16:31:14",0.01862
5520862,Omerio,"2020-10-23 11:26:56",0.02260
5520880,"The Bloody Camels","2020-10-22 22:12:51",0.01999
5520896,asaf,"2020-10-07 21:35:46",0.01916
5521090,zengliX,"2020-10-13 03:43:47",0.02153
5521505,"Yuchen Xie","2020-09-15 21:54:22",0.01974
5521679,"Stephen Mugisha","2020-09-14 19:43:20",0.01876
5521721,maettes,"2020-09-14 20:50:10",0.02398
5521819,"A Humphrey","2020-09-24 22:03:26",0.02497
5521823,"Ardacandra Subiantoro","2020-09-20 00:44:47",0.01876
5521883,PiyushMalhotra,"2020-10-17 01:15:08",0.01866
5521890,RobertLangdonVinci,"2020-10-11 10:36:09",0.01850
5522100,"Adelino Silva","2020-10-14 11:53:13",0.11216
5522293,Sören,"2020-09-22 15:35:26",0.01918
5522378,"Manish Kumar Mishra","2020-09-29 04:03:32",0.02055
5522453,"Time Urameshi","2020-10-18 05:40:48",0.01852
5522465,"Anitha Banda","2020-09-25 02:10:41",0.02075
5523043,soymilkk,"2020-10-25 09:00:06",0.01844
5523153,ReadyR,"2020-10-10 01:21:43",0.69314
5523178,"Rabbani Mozahid","2020-10-02 14:32:42",0.01910
5523196,[Deleted],"2020-09-25 04:15:18",0.01862
5523357,VJmonkey,"2020-10-19 03:25:57",0.02035
5523600,dream_of_earth,"2020-09-29 18:56:20",0.01908
5523615,"Tony Y.","2020-09-15 10:29:32",0.01873
5523744,Saxo_Broko,"2020-09-15 18:44:54",0.01874
5523915,"Kotaba to Yuma","2020-09-21 14:11:53",0.01865
5523924,Jessy,"2020-10-01 12:36:15",0.02116
5524028,"Yagiz Tumer","2020-09-15 10:11:58",0.01949
5524168,chrism74,"2020-10-13 12:55:07",0.02114
5524358,unikei,"2020-10-17 11:29:02",0.01862
5524377,kotasuke^3,"2020-10-09 18:05:33",0.01914
5524657,AjayPanjwani,"2020-10-08 05:35:52",0.01856
5524751,"Johan Haasbroek","2020-09-15 10:22:45",0.01942
5524904,"Bartek M","2020-10-23 13:37:58",0.02214
5524925,"Sumit Saha","2020-10-04 03:59:04",0.02051
5524973,"Abhiraj Kanse","2020-09-24 17:28:21",0.26354
5525091,"Sergey Mayorov","2020-10-23 18:50:29",0.02016
5525258,octaddust,"2020-09-17 11:02:27",0.02092
5525263,Zekun,"2020-10-17 08:00:29",0.01850
5525318,"Tomasz Porzycki","2020-09-30 03:09:36",0.01977
5525343,"thomas kern","2020-10-24 10:44:54",0.01841
5525389,JoJo7Coder,"2020-10-21 13:07:45",0.01856
5525392,murrrue,"2020-10-20 11:25:54",0.01990
5525491,dikmaj,"2020-10-19 03:06:31",0.01903
5525550,"Jinhyeong Park","2020-10-03 03:07:57",0.01899
5525622,caicaicaicaicai,"2020-09-23 16:45:56",0.01942
5525696,"Ondrej Svoboda","2020-10-19 15:55:54",0.01939
5525729,IvanYakovlev,"2020-09-16 20:10:10",0.01867
5525732,SamJin105,"2020-09-21 14:26:39",0.01875
5525925,MT,"2020-10-25 18:57:06",0.01841
5525948,toretate,"2020-10-10 16:04:24",0.02038
5526041,"Tejas Hegde","2020-09-19 14:09:22",0.02049
5526277,tolgahancepel,"2020-09-19 22:32:56",0.01892
5526330,Morpheus,"2020-10-14 14:40:47",0.01972
5526671,Nihad,"2020-10-13 10:52:31",0.03746
5526793,"Hai Nam Nguyen","2020-10-08 07:39:07",0.01856
5526845,"Alberto Castelo","2020-10-25 08:28:44",0.01838
5527097,"Frisco Simone","2020-10-17 09:30:25",0.01873
5527138,tranA,"2020-10-23 02:40:37",0.01849
5527380,"Yuanyuan Zhang","2020-10-20 01:27:05",0.01891
5527846,gooty,"2020-10-25 22:20:33",0.02010
5527869,"Po-Kuan Wu","2020-09-20 19:01:00",0.01977
5527913,HNing,"2020-10-25 16:36:33",0.01841
5527929,OuterHeaven,"2020-10-25 01:36:06",0.01841
5527989,Gena,"2020-09-16 06:13:16",0.01893
5528086,Sho123,"2020-10-10 02:03:21",0.01858
5528095,"Klai Helmi","2020-10-07 19:20:44",0.01856
5528150,QuangNamVu,"2020-09-19 16:37:07",0.01994
5528303,kazu-gor,"2020-09-19 06:07:10",0.69314
5528392,Calm_Ryan,"2020-10-07 08:52:25",0.01938
5528698,sutehageyoutube,"2020-09-16 05:29:24",0.01874
5528774,akshay,"2020-09-26 17:57:51",0.02048
5528858,"Seiki Nakamura","2020-09-23 08:23:25",0.02078
5528996,kozistr,"2020-10-10 11:08:08",0.01850
5529012,"Overfitting Master","2020-09-17 12:55:06",0.01937
5529145,hrokamo,"2020-10-09 02:29:54",0.01868
5529394,"Josef Feigl","2020-09-16 14:49:32",0.01905
5529582,hiroskna5,"2020-09-23 03:16:18",0.01893
5529610,"Peter #2","2020-10-09 16:46:21",0.01858
5529665,yangxiaoshuai,"2020-10-22 05:33:20",0.02209
5529727,"Hyunjoo Yang","2020-09-23 06:48:40",0.03493
5529768,Powell,"2020-09-29 03:14:34",0.01881
5529895,hashim,"2020-10-02 16:59:19",0.01857
5530180,AmorfEvo,"2020-09-19 11:56:25",0.01867
5530186,"CLM 334","2020-10-24 14:46:26",0.02184
5530189,KenO14146,"2020-09-27 11:30:28",0.01908
5530196,"Blind Monkeys","2020-10-25 19:09:38",0.01851
5530501,[ゆる募]　給付金,"2020-10-05 12:22:05",0.01856
5530571,Tim,"2020-10-15 11:49:21",0.01966
5530623,jwelliav,"2020-09-23 15:45:17",0.02046
5530694,yocccc,"2020-10-06 14:41:28",0.02332
5530859,"Daryna Ronska","2020-09-18 11:15:00",0.02401
5531335,Windmen,"2020-10-25 12:17:23",0.01860
5531583,AO201,"2020-09-25 10:54:55",0.01858
5531601,"Shrikant Narayankar","2020-10-06 12:42:26",0.01877
5531613,Tei,"2020-10-12 16:19:28",0.01850
5531700,tj_bh,"2020-10-16 23:08:09",0.01858
